,Mass,Intensity,RT
414,300.0899736161035,2737.4502,1609.38244628906
415,300.1448229234052,954.5228,1609.38244628906
416,300.1658364111437,12114.451,1609.38244628906
417,300.2021298716644,13724.331,1609.38244628906
418,300.2982631218038,1317.3906,1609.38244628906
419,300.3346631659228,996.84247,1609.38244628906
420,300.0660431294324,1020.2695,1611.11169433594
421,300.089550940554,3710.0786,1611.11169433594
422,300.14480296644444,1010.98425,1611.11169433594
423,300.16562365087725,11814.643,1611.11169433594
424,300.20206002526777,19306.066,1611.11169433594
425,300.3342774346165,1250.6754,1611.11169433594
426,300.0295545878221,1175.6794,1612.80322265625
427,300.0898249358332,3575.4487,1612.80322265625
428,300.14451115963016,1430.7762,1612.80322265625
429,300.16583732348494,12449.493,1612.80322265625
430,300.2021307893001,30943.889,1612.80322265625
431,300.2981200754103,1270.035,1612.80322265625
432,300.08993522085257,3315.7812,1614.45471191406
433,300.1451048681197,1446.8113,1614.45471191406
434,300.16572798471555,11454.618,1614.45471191406
435,300.181218061408,968.14606,1614.45471191406
436,300.20218548465124,39369.793,1614.45471191406
437,300.29832644840735,1415.1658,1614.45471191406
438,300.0297870220712,1205.8119,1615.81567382812
439,300.0894169254925,4591.286,1615.81567382812
440,300.10835710363466,1130.1647,1615.81567382812
441,300.14474660784794,1709.1882,1615.81567382812
442,300.16571884491714,14412.344,1615.81567382812
443,300.1805777075963,1206.1108,1615.81567382812
444,300.0652047919539,1050.4603,1617.52429199219
445,300.089606150272,4000.1433,1617.52429199219
446,300.1657143582648,10826.47,1617.52429199219
447,300.2021699299612,70965.52,1617.52429199219
448,300.2979710791135,842.90405,1617.52429199219
449,300.334553471581,973.85254,1617.52429199219
450,300.0292566637754,1377.9695,1619.2216796875
451,300.089789635227,3306.2305,1619.2216796875
452,300.1448287942305,1217.5845,1619.2216796875
453,300.1658739354592,11927.303,1619.2216796875
454,300.18114818028573,920.41956,1619.2216796875
455,300.20219042589537,88100.07,1619.2216796875
456,300.0296836147518,939.7774,1620.89306640625
457,300.08976316244934,2932.7778,1620.89306640625
458,300.16600474688164,11512.502,1620.89306640625
459,300.2022617700065,103019.63,1620.89306640625
460,300.29831634636616,1443.4664,1620.89306640625
461,300.3347778309836,1397.526,1620.89306640625
462,300.06546522243525,923.161,1622.54174804688
463,300.089758256564,3106.058,1622.54174804688
464,300.1449172828222,1091.2444,1622.54174804688
465,300.1658511586848,11440.997,1622.54174804688
466,300.18123667510747,1390.265,1622.54174804688
467,300.20219545797374,130295.4,1622.54174804688
468,300.0653865052751,765.01044,1623.83837890625
469,300.0897658318728,3086.8274,1623.83837890625
470,300.14461507520025,1552.3986,1623.83837890625
471,300.16581175004956,8199.734,1623.83837890625
472,300.1804739608244,743.2124,1623.83837890625
473,300.2021809937928,130994.29,1623.83837890625
474,300.0288783764371,1255.6565,1625.60412597656
475,300.0896193001638,3650.8257,1625.60412597656
476,300.14439560987074,1039.8158,1625.60412597656
477,300.16573902155653,10904.306,1625.60412597656
478,300.2021341550102,163605.23,1625.60412597656
479,300.2977903460869,1396.6371,1625.60412597656
480,300.0897613959738,3219.9426,1627.24719238281
481,300.1658984176213,10402.222,1627.24719238281
482,300.2021621336959,178526.3,1627.24719238281
483,300.2982310505565,1962.2971,1627.24719238281
484,301.14155441259174,39239.23,1627.24719238281
485,301.16820706487056,1135.9459,1627.24719238281
486,300.0896743529769,2941.9016,1628.48876953125
487,300.1449100902055,1481.6031,1628.48876953125
488,300.1658171090621,9520.297,1628.48876953125
489,300.18090428375785,1139.0544,1628.48876953125
490,300.20217387742105,177067.8,1628.48876953125
491,300.2984386258897,998.7792,1628.48876953125
492,300.02942798632137,882.87836,1629.88061523438
493,300.06537456896444,999.8164,1629.88061523438
494,300.08990922936124,2825.1875,1629.88061523438
495,300.14425401698645,1321.5045,1629.88061523438
496,300.16598781628215,7967.2705,1629.88061523438
497,300.2021719294753,193555.75,1629.88061523438
498,300.0292953233949,1288.031,1631.66320800781
499,300.06578163420016,1044.2245,1631.66320800781
500,300.08980046720274,3377.137,1631.66320800781
501,300.14507458431046,1280.5188,1631.66320800781
502,300.16594132525574,7662.1084,1631.66320800781
503,300.1963720128807,1914.0465,1631.66320800781
504,300.0294373451699,1305.2312,1633.28234863281
505,300.0659361551145,1270.9586,1633.28234863281
506,300.08963763259044,3489.6533,1633.28234863281
507,300.1115448210884,960.8455,1633.28234863281
508,300.1444638114116,2144.6858,1633.28234863281
509,300.1658647794358,9810.421,1633.28234863281
510,300.089570211185,2950.6843,1634.86328125
511,300.1658750487917,7083.889,1634.86328125
512,300.18325687212575,1097.0442,1634.86328125
513,300.19613785360383,1773.1014,1634.86328125
514,300.20213973217375,283742.78,1634.86328125
515,300.2978823199277,1171.5464,1634.86328125
516,300.0657431319037,1028.8939,1636.51171875
517,300.0714093651224,1123.708,1636.51171875
518,300.0896095087253,3674.3623,1636.51171875
519,300.1081143346372,1023.2257,1636.51171875
520,300.1442898930559,1393.8624,1636.51171875
521,300.16592105464855,9610.447,1636.51171875
522,300.08982152749434,3244.0771,1638.07885742188
523,300.1450803146305,920.78796,1638.07885742188
524,300.1659921434863,6953.209,1638.07885742188
525,300.18249525401734,1077.5618,1638.07885742188
526,300.1943400711888,2137.714,1638.07885742188
527,300.2021647334877,370070.1,1638.07885742188
528,300.0297466519638,1114.4403,1639.34729003906
529,300.0894283132434,1966.6515,1639.34729003906
530,300.1453977241222,1048.3655,1639.34729003906
531,300.1663057587415,4634.6143,1639.34729003906
532,300.19628657730385,5166.1694,1639.34729003906
533,300.20207643496065,405365.66,1639.34729003906
534,300.02929694661543,1032.3694,1641.09350585938
535,300.06438926568626,917.1856,1641.09350585938
536,300.08989320119804,3125.4788,1641.09350585938
537,300.16639190701176,5377.9043,1641.09350585938
538,300.1793763624562,1583.3528,1641.09350585938
539,300.2021222929615,614421.7,1641.09350585938
540,300.0908637609223,1844.3053,1642.72119140625
541,300.145947314388,1569.9358,1642.72119140625
542,300.1665743436282,5829.532,1642.72119140625
543,300.19449352190617,5642.526,1642.72119140625
544,300.2021234311085,850620.44,1642.72119140625
545,300.2081926534102,9209.858,1642.72119140625
546,300.09038790194256,3074.4949,1644.31372070312
547,300.1669126877247,5792.5215,1644.31372070312
548,300.18726175683554,3900.881,1644.31372070312
549,300.1903306566303,3768.618,1644.31372070312
550,300.194644837003,6886.048,1644.31372070312
551,300.2020809570267,1178905.0,1644.31372070312
552,300.0903608114734,3029.26,1645.88134765625
553,300.1455363033918,1766.9481,1645.88134765625
554,300.1671023714532,4200.049,1645.88134765625
555,300.17754573382877,2002.8169,1645.88134765625
556,300.17958324842164,1506.8732,1645.88134765625
557,300.1873526500184,3578.1272,1645.88134765625
558,300.0902365709608,3822.1516,1647.48327636719
559,300.1669003833764,4414.043,1647.48327636719
560,300.1788632313131,2212.103,1647.48327636719
561,300.18359254778204,2539.587,1647.48327636719
562,300.19074045639655,3433.2185,1647.48327636719
563,300.2020868778268,1449980.0,1647.48327636719
564,300.0290099331177,1219.5814,1648.7275390625
565,300.09068579359644,2139.351,1648.7275390625
566,300.1452897621322,1684.8673,1648.7275390625
567,300.1671138445365,4039.743,1648.7275390625
568,300.18314987074837,2701.5781,1648.7275390625
569,300.18885204902784,2855.8337,1648.7275390625
570,300.0909129243106,2150.736,1650.03430175781
571,300.14588139253965,1730.19,1650.03430175781
572,300.1668978588343,3418.3296,1650.03430175781
573,300.1908175526951,2073.2244,1650.03430175781
574,300.1946098570128,4434.1343,1650.03430175781
575,300.2021313606738,891631.25,1650.03430175781
576,300.0901828478071,2865.3262,1651.41906738281
577,300.16692530578223,2015.8667,1651.41906738281
578,300.1926572103866,1825.4844,1651.41906738281
579,300.20214059126045,663105.3,1651.41906738281
580,300.220882265344,2056.3228,1651.41906738281
581,301.141584901427,25604.104,1651.41906738281
582,300.0898930780171,2494.0208,1653.2470703125
583,300.1451634250065,974.29974,1653.2470703125
584,300.1672330584588,2151.9546,1653.2470703125
585,300.19497486195917,2459.1748,1653.2470703125
586,300.2021039915612,509096.5,1653.2470703125
587,300.20803217989237,4548.566,1653.2470703125
588,300.0899342404272,1625.3119,1655.34460449219
589,300.1448324598549,1290.3538,1655.34460449219
590,300.166921240198,2076.9211,1655.34460449219
591,300.2021701195789,377592.12,1655.34460449219
592,300.20965449713145,1445.5602,1655.34460449219
593,300.29696728938,859.4355,1655.34460449219
594,300.08991098728643,3399.544,1657.05285644531
595,300.1447267056074,1030.5951,1657.05285644531
596,300.1657708771885,2531.956,1657.05285644531
597,300.1970947272748,3719.542,1657.05285644531
598,300.20215258841256,318503.72,1657.05285644531
599,300.29791342117505,1255.7114,1657.05285644531
600,300.06624503265505,1280.0956,1658.70886230469
601,300.0897413626723,3529.4702,1658.70886230469
602,300.1451670445699,1248.2346,1658.70886230469
603,300.1662880049322,2268.928,1658.70886230469
604,300.19469451126054,1254.7971,1658.70886230469
605,300.202117205009,270202.5,1658.70886230469
606,300.0655744034797,996.6319,1660.33129882812
607,300.0895807567384,4527.5176,1660.33129882812
608,300.1447128865788,1630.5977,1660.33129882812
609,300.16619062187215,1868.7775,1660.33129882812
610,300.2021713780094,221024.03,1660.33129882812
611,300.2079758030477,1903.7714,1660.33129882812
612,300.0293237595706,1096.0837,1661.97338867188
613,300.06556465087124,1199.4369,1661.97338867188
614,300.0895336059299,3230.7708,1661.97338867188
615,300.16574441203477,3006.376,1661.97338867188
616,300.20211555753565,194447.83,1661.97338867188
617,301.12273474742074,922.5379,1661.97338867188
618,300.02949250614455,1344.1808,1663.23254394531
619,300.08939462813544,2894.8992,1663.23254394531
620,300.14492379344193,1459.0627,1663.23254394531
621,300.1658384928255,2129.8596,1663.23254394531
622,300.2021971935361,148714.52,1663.23254394531
623,300.2981749824389,1103.0016,1663.23254394531
624,300.02938690239887,1134.9998,1664.64367675781
625,300.08977514208607,3623.1772,1664.64367675781
626,300.1439913878607,1181.9845,1664.64367675781
627,300.1657251652524,2602.8079,1664.64367675781
628,300.20218074974963,125741.18,1664.64367675781
629,300.29825069215997,895.84717,1664.64367675781
630,300.0293555996817,1071.281,1666.41357421875
631,300.08950505162466,4473.8447,1666.41357421875
632,300.1442640634798,1056.2686,1666.41357421875
633,300.1659892291774,2906.4473,1666.41357421875
634,300.1814265608224,737.2786,1666.41357421875
635,300.202209796654,115434.984,1666.41357421875
636,300.065841797689,847.7628,1667.71862792969
637,300.0900668050008,2727.9595,1667.71862792969
638,300.1441450019556,1382.1201,1667.71862792969
639,300.16620684285283,2207.0818,1667.71862792969
640,300.18054004659996,830.44073,1667.71862792969
641,300.20219048294655,102715.78,1667.71862792969
642,300.029454982376,908.25305,1669.111328125
643,300.0897818601369,2689.5354,1669.111328125
644,300.14464166115823,1481.8282,1669.111328125
645,300.1655141237684,2047.7521,1669.111328125
646,300.1823692596468,821.4273,1669.111328125
647,300.20221238726566,90674.5,1669.111328125
648,300.02947193540655,1497.016,1670.86352539062
649,300.0898726415392,3898.374,1670.86352539062
650,300.14461161082926,1969.5116,1670.86352539062
651,300.1664845348728,881.68207,1670.86352539062
652,300.1813376933395,886.842,1670.86352539062
653,300.20216025463947,99699.11,1670.86352539062
654,300.02937942703824,997.2647,1672.12548828125
655,300.06575359798524,875.3186,1672.12548828125
656,300.0896525829289,2900.7336,1672.12548828125
657,300.14433203234444,1519.4719,1672.12548828125
658,300.1660341854917,1713.4458,1672.12548828125
659,300.20229409899764,79535.9,1672.12548828125
660,300.0895914323328,3986.8923,1673.87194824219
661,300.1447542551441,1148.8181,1673.87194824219
662,300.1656612586457,2072.1953,1673.87194824219
663,300.181669344508,952.4838,1673.87194824219
664,300.20223482265806,75136.48,1673.87194824219
665,300.29786897862357,1231.7969,1673.87194824219
666,300.0302391560622,725.25793,1675.19165039062
667,300.0660660336389,1024.9669,1675.19165039062
668,300.0896936950585,3978.2046,1675.19165039062
669,300.1443884910407,1529.7955,1675.19165039062
670,300.16612230036696,1965.0188,1675.19165039062
671,300.202235435397,76059.07,1675.19165039062
672,300.02921585423053,1184.5758,1676.96154785156
673,300.0719532427249,1408.3325,1676.96154785156
674,300.0895167580395,3158.9111,1676.96154785156
675,300.14418561181316,1301.0388,1676.96154785156
676,300.16548871052305,1619.691,1676.96154785156
677,300.20212843921615,85405.26,1676.96154785156
678,300.0655968563252,1543.7758,1678.55310058594
679,300.08939226695855,4033.721,1678.55310058594
680,300.09585792100023,905.02167,1678.55310058594
681,300.14495691324856,1894.8593,1678.55310058594
682,300.165417903569,2093.786,1678.55310058594
683,300.2021478092589,86133.42,1678.55310058594
684,300.02975282208865,1241.7588,1680.16735839844
685,300.0717817972833,1331.7476,1680.16735839844
686,300.08956966978775,3632.7183,1680.16735839844
687,300.14498857180195,1850.542,1680.16735839844
688,300.16639823131356,1032.1417,1680.16735839844
689,300.2021343775401,98374.4,1680.16735839844
690,300.0299027426205,1071.1675,1681.75329589844
691,300.0895719722411,3434.1604,1681.75329589844
692,300.1443367573353,2201.1572,1681.75329589844
693,300.165864331586,2119.1797,1681.75329589844
694,300.1813668856199,1002.3507,1681.75329589844
695,300.2021472371188,89076.91,1681.75329589844
696,300.0651569889402,951.1011,1684.45397949219
697,300.08983353388777,2694.316,1684.45397949219
698,300.1445955180892,1281.376,1684.45397949219
699,300.16570202495336,1061.779,1684.45397949219
700,300.2022285906611,59800.633,1684.45397949219
701,300.21735497365114,876.5268,1684.45397949219
702,300.02939821970494,899.34717,1685.81030273438
703,300.0897173969672,2521.9224,1685.81030273438
704,300.1447133643552,1147.6421,1685.81030273438
705,300.16585441185816,1584.7664,1685.81030273438
706,300.2022322924919,49583.07,1685.81030273438
707,300.2983722850121,1693.1946,1685.81030273438
708,300.08929845163027,3384.0598,1687.5263671875
709,300.1448122439801,1676.8258,1687.5263671875
710,300.18046492258725,971.6745,1687.5263671875
711,300.202202658233,44514.848,1687.5263671875
712,300.29835130402955,1892.7406,1687.5263671875
713,301.1415367324871,34666.254,1687.5263671875
714,300.0296408482951,1233.7727,1689.21337890625
715,300.08992271722434,3042.4043,1689.21337890625
716,300.1446051206348,1600.932,1689.21337890625
717,300.1655514398799,1022.2569,1689.21337890625
718,300.2022468323677,44893.082,1689.21337890625
719,300.2979846738323,1669.0978,1689.21337890625
720,300.08972053908735,2943.3098,1690.76647949219
721,300.14431080918064,1810.9513,1690.76647949219
722,300.20220763120847,42057.016,1690.76647949219
723,300.3347208015834,1362.2509,1690.76647949219
724,301.14159846625154,36097.758,1690.76647949219
725,301.2052154018965,3657.974,1690.76647949219
726,300.0292590835804,1305.1399,1692.41857910156
727,300.08958110228457,2996.5002,1692.41857910156
728,300.1441262543974,848.1273,1692.41857910156
729,300.1658475689369,1030.2795,1692.41857910156
730,300.2022129807717,36821.08,1692.41857910156
731,300.3348941548839,1132.7974,1692.41857910156
732,300.089759236384,2743.0056,1693.71362304688
733,300.1442958113167,1129.875,1693.71362304688
734,300.20223101016984,32776.375,1693.71362304688
735,300.2988125597415,1421.3541,1693.71362304688
736,301.141608547127,32976.12,1693.71362304688
737,301.2055687500308,1729.0995,1693.71362304688
738,300.02926288351375,1627.8057,1695.46130371094
739,300.0895005107019,3630.7112,1695.46130371094
740,300.1449932357481,1557.2283,1695.46130371094
741,300.20226567321265,36392.598,1695.46130371094
742,300.2983499996093,1392.6045,1695.46130371094
743,300.33447547707704,1457.1776,1695.46130371094
744,300.029639814333,1085.2202,1697.08410644531
745,300.0657340654035,933.4084,1697.08410644531
746,300.07171189646806,1230.3573,1697.08410644531
747,300.08939524228174,2801.8738,1697.08410644531
748,300.1447104917576,1790.9813,1697.08410644531
749,300.16677526388617,1105.4204,1697.08410644531
750,300.0295089389815,1045.7869,1698.99609375
751,300.0658802551336,1027.7019,1698.99609375
752,300.08964021966904,3048.221,1698.99609375
753,300.1458523372661,883.3799,1698.99609375
754,300.1659537089,1240.0381,1698.99609375
755,300.2022558188649,30458.904,1698.99609375
756,300.07207387435756,716.7733,1701.0732421875
757,300.0897332854594,3086.3406,1701.0732421875
758,300.1446160819813,1714.3999,1701.0732421875
759,300.1647144511154,882.732,1701.0732421875
760,300.20220597841853,26587.846,1701.0732421875
761,301.14153209298786,31711.354,1701.0732421875
762,300.02984985180734,1361.3837,1702.7529296875
763,300.06563351486585,1149.1663,1702.7529296875
764,300.0896283639536,4163.1216,1702.7529296875
765,300.14467417446326,1044.824,1702.7529296875
766,300.1660281620134,1047.6132,1702.7529296875
767,300.20220075987174,29578.436,1702.7529296875
768,300.08949827650144,3069.2935,1704.38671875
769,300.1448241200351,1040.9498,1704.38671875
770,300.16570906732807,847.3701,1704.38671875
771,300.18061876514577,786.8455,1704.38671875
772,300.20222219584923,24636.127,1704.38671875
773,300.29836218309026,844.1124,1704.38671875
774,300.02953052458327,1424.6749,1706.12316894531
775,300.0661693192985,1408.0187,1706.12316894531
776,300.0719218525916,1276.5067,1706.12316894531
777,300.08970781365383,4871.805,1706.12316894531
778,300.14464717462454,1852.3853,1706.12316894531
779,300.16583616986946,923.76624,1706.12316894531
780,300.02916137393214,1104.17,1707.67224121094
781,300.0651366667463,941.136,1707.67224121094
782,300.08925227691964,3532.5366,1707.67224121094
783,300.14450899954375,1391.96,1707.67224121094
784,300.16559918830666,920.22815,1707.67224121094
785,300.20221591389634,26023.744,1707.67224121094
786,300.0656851428595,1088.2366,1709.35302734375
787,300.08961383418216,3477.9744,1709.35302734375
788,300.16605198524553,1693.9651,1709.35302734375
789,300.202212110186,26374.307,1709.35302734375
790,300.29811018503983,1249.079,1709.35302734375
791,301.1415881229975,37778.367,1709.35302734375
792,300.0650152373698,890.8559,1710.62609863281
793,300.0899401048314,3280.4004,1710.62609863281
794,300.14492270745427,1300.4633,1710.62609863281
795,300.2021778637751,24056.434,1710.62609863281
796,300.29741749139475,779.9061,1710.62609863281
797,300.3341677821769,1599.868,1710.62609863281
798,300.029537880968,936.4031,1712.33923339844
799,300.06586987540516,993.38354,1712.33923339844
800,300.0895876372497,3173.3044,1712.33923339844
801,300.14510530652626,1222.3247,1712.33923339844
802,300.16581473716,969.7177,1712.33923339844
803,300.18081269170636,852.8932,1712.33923339844
804,300.02924558037273,1097.4851,1714.34643554688
805,300.08950335043056,4578.415,1714.34643554688
806,300.1444426763454,1407.4705,1714.34643554688
807,300.165907912894,833.8002,1714.34643554688
808,300.2021879487127,19123.57,1714.34643554688
809,300.2175186937603,804.5292,1714.34643554688
810,300.0298478438568,825.14484,1716.00524902344
811,300.0893377454476,3809.2366,1716.00524902344
812,300.14503664032173,898.61676,1716.00524902344
813,300.1809205358227,878.5918,1716.00524902344
814,300.20212872803603,17622.799,1716.00524902344
815,300.29822163409096,1087.1931,1716.00524902344
816,300.02915579791346,1324.663,1717.3720703125
817,300.0658376879883,1041.8303,1717.3720703125
818,300.08942889363937,3008.9634,1717.3720703125
819,300.1445322184819,1557.9952,1717.3720703125
820,300.16559747445723,766.0793,1717.3720703125
821,300.18077960660366,1041.997,1717.3720703125
822,300.0290000417278,795.2956,1718.70336914062
823,300.08964415203906,3426.3345,1718.70336914062
824,300.1450506049024,892.3087,1718.70336914062
825,300.1657936116768,976.8828,1718.70336914062
826,300.2021618887219,16718.117,1718.70336914062
827,300.29858116857025,962.28516,1718.70336914062
828,300.029540140931,711.4754,1720.42810058594
829,300.0656516468724,1177.8247,1720.42810058594
830,300.08933583616806,3547.1558,1720.42810058594
831,300.145272602526,948.5037,1720.42810058594
832,300.1656540092956,1194.3169,1720.42810058594
833,300.1811977976902,867.80853,1720.42810058594
834,300.0292708447897,1185.6273,1722.07409667969
835,300.06558745878226,812.2591,1722.07409667969
836,300.0897894128084,4278.573,1722.07409667969
837,300.1802768848314,1351.6162,1722.07409667969
838,300.20217768632483,18988.451,1722.07409667969
839,300.2980047203512,1802.2979,1722.07409667969
840,300.02930238617415,1470.8557,1723.66687011719
841,300.06576377226224,1109.0792,1723.66687011719
842,300.07147506683214,963.1161,1723.66687011719
843,300.0899302680864,3526.509,1723.66687011719
844,300.16561842709837,1071.3854,1723.66687011719
845,300.2021094625298,15524.168,1723.66687011719
846,300.03029528415163,1335.8738,1724.88122558594
847,300.06558911575416,927.19434,1724.88122558594
848,300.0896740958821,3840.903,1724.88122558594
849,300.11131469944553,1360.0413,1724.88122558594
850,300.14466909480575,1073.3024,1724.88122558594
851,300.202134286886,15876.861,1724.88122558594
852,300.0295537470667,1394.683,1726.58349609375
853,300.0895891326405,4548.575,1726.58349609375
854,300.1443289646422,2274.482,1726.58349609375
855,300.20217587735493,21062.098,1726.58349609375
856,300.2976669541061,1038.1886,1726.58349609375
857,300.3345852837913,1547.3059,1726.58349609375
858,300.0296185856302,1763.2437,1728.11975097656
859,300.0658250080289,1357.1759,1728.11975097656
860,300.0895830412312,4242.0645,1728.11975097656
861,300.1445540238168,1883.7711,1728.11975097656
862,300.19266434602423,1660.6992,1728.11975097656
863,300.20217554966587,15741.233,1728.11975097656
864,300.02922806572724,1135.8433,1729.41674804688
865,300.0896459589276,3364.1626,1729.41674804688
866,300.1923205629073,2357.6873,1729.41674804688
867,300.2020543320676,17039.193,1729.41674804688
868,300.33466723534343,1497.9927,1729.41674804688
869,301.14145691706926,36188.027,1729.41674804688
870,300.0892016835907,2868.1494,1731.05224609375
871,300.1445696860121,1554.5162,1731.05224609375
872,300.1920977307685,6043.867,1731.05224609375
873,300.2019907539857,13722.126,1731.05224609375
874,300.6936489559872,1801.5615,1731.05224609375
875,301.1414042140467,36510.156,1731.05224609375
876,300.0291360513513,1348.3333,1732.3154296875
877,300.06540759660777,1140.92,1732.3154296875
878,300.0894848888946,4285.169,1732.3154296875
879,300.14545623143306,1288.7457,1732.3154296875
880,300.1662798601828,985.65594,1732.3154296875
881,300.18061306985504,1019.6272,1732.3154296875
882,300.0896461416408,4895.031,1734.10437011719
883,300.1444070789599,1692.4071,1734.10437011719
884,300.19232644167244,16617.42,1734.10437011719
885,300.2021024185489,15023.82,1734.10437011719
886,300.29824902049984,1652.7122,1734.10437011719
887,300.69352949088045,2688.1655,1734.10437011719
888,300.0898779887225,3968.0403,1735.69311523438
889,300.1446198414104,980.3098,1735.69311523438
890,300.1808096830251,1190.1179,1735.69311523438
891,300.1923560506202,17859.072,1735.69311523438
892,300.2019938825939,14136.572,1735.69311523438
893,300.29841501188406,1793.0033,1735.69311523438
894,300.08979651768925,2969.8882,1737.05261230469
895,300.14461604613956,1483.3644,1737.05261230469
896,300.1658597263424,1069.4879,1737.05261230469
897,300.18118097699454,800.70575,1737.05261230469
898,300.192415579184,24715.246,1737.05261230469
899,300.2019593953061,12141.211,1737.05261230469
900,300.0895399906246,4420.2383,1738.2958984375
901,300.1657402521061,886.6301,1738.2958984375
902,300.19234405014885,19846.996,1738.2958984375
903,300.2020269722977,11815.83,1738.2958984375
904,300.3344248084279,1251.557,1738.2958984375
905,300.6938436449419,5451.723,1738.2958984375
906,300.0896546617736,2986.2556,1740.13562011719
907,300.14446454983096,1618.4305,1740.13562011719
908,300.1923062490016,14694.177,1740.13562011719
909,300.20201891093825,11564.786,1740.13562011719
910,300.69392406885567,2856.7007,1740.13562011719
911,301.1415003979174,32520.953,1740.13562011719
912,300.08965768752427,3761.205,1742.16540527344
913,300.19230640339714,7302.1436,1742.16540527344
914,300.20201618778196,12181.994,1742.16540527344
915,300.69388962627204,2425.9934,1742.16540527344
916,301.14148325132925,35597.918,1742.16540527344
917,301.9879739042834,2874.0847,1742.16540527344
918,300.0898650895376,3258.2166,1744.55932617188
919,300.1923488875577,4998.993,1744.55932617188
920,300.2018879002819,10813.019,1744.55932617188
921,301.14142939460896,35378.055,1744.55932617188
922,301.98808520703847,2634.0437,1744.55932617188
923,302.0452469796073,2676.2822,1744.55932617188
924,300.08983892265917,3478.3635,1746.17114257812
925,300.19222002835056,4234.154,1746.17114257812
926,300.2021590991015,10352.913,1746.17114257812
927,301.1415570149891,33979.504,1746.17114257812
928,302.1446442877077,3699.01,1746.17114257812
929,303.1121023737878,3784.1753,1746.17114257812
930,300.08952474534044,4111.7285,1747.40344238281
931,300.2020213428942,12904.701,1747.40344238281
932,301.1414538921034,29051.21,1747.40344238281
933,302.1446652654727,4176.3467,1747.40344238281
934,303.1117541663956,4479.2324,1747.40344238281
935,304.0163511134183,3101.7014,1747.40344238281
936,300.0893453314409,3326.626,1749.72985839844
937,300.20207492264797,11808.831,1749.72985839844
938,301.14145535729097,29837.633,1749.72985839844
939,302.14461699578845,4089.2139,1749.72985839844
940,303.1117997572484,4285.301,1749.72985839844
941,304.01672219101306,4339.9785,1749.72985839844
942,300.089672549315,3698.4705,1751.63122558594
943,300.20209049217135,11921.538,1751.63122558594
944,301.14145725667174,32643.87,1751.63122558594
945,302.144788165375,3698.3384,1751.63122558594
946,302.16005675685943,2938.3557,1751.63122558594
947,303.1120775913406,3819.3665,1751.63122558594
948,300.08954378501414,2615.726,1753.181640625
949,300.20204031772744,12255.8545,1753.181640625
950,301.1414694343746,38791.81,1753.181640625
951,302.1449688914188,4601.722,1753.181640625
952,302.15995848280886,2987.7144,1753.181640625
953,303.1119914396343,4143.4414,1753.181640625
954,300.08970226014117,3995.1187,1754.70849609375
955,300.2019955078923,12049.312,1754.70849609375
956,300.3343971304557,2882.458,1754.70849609375
957,301.14142937605254,38350.37,1754.70849609375
958,301.98832702290656,2025.7057,1754.70849609375
959,302.1447544149322,4027.8206,1754.70849609375
960,300.0898785894183,3673.1968,1756.63635253906
961,300.20206834409964,10349.6045,1756.63635253906
962,301.1414400920602,30563.076,1756.63635253906
963,302.1445919877483,2639.5364,1756.63635253906
964,302.1600727346877,2841.983,1756.63635253906
965,303.11191481487776,2494.206,1756.63635253906
966,300.0894791290168,3504.557,1758.22473144531
967,300.20212435950475,10410.865,1758.22473144531
968,301.1415357921223,33215.72,1758.22473144531
969,301.2165634299498,1614.306,1758.22473144531
970,301.9882839366411,2112.292,1758.22473144531
971,302.1446706243212,3129.5054,1758.22473144531
972,300.08964783927865,3962.2615,1759.81530761719
973,300.14421985516765,1717.1979,1759.81530761719
974,300.2021233542662,9118.865,1759.81530761719
975,300.2982018584553,2046.6925,1759.81530761719
976,301.1415020261981,32851.203,1759.81530761719
977,301.2165634018294,1690.233,1759.81530761719
978,300.0896095734672,3067.3318,1761.75610351562
979,300.20216085791833,10253.345,1761.75610351562
980,301.1414664404653,34463.562,1761.75610351562
981,301.98764803790516,1926.6923,1761.75610351562
982,302.138793539012,2299.94,1761.75610351562
983,302.1447646477051,3087.52,1761.75610351562
984,300.02942383182955,1437.1365,1763.34350585938
985,300.0895636985864,4678.5093,1763.34350585938
986,300.20204682390226,11839.585,1763.34350585938
987,300.29886628488447,1466.193,1763.34350585938
988,301.14145872951605,39289.977,1763.34350585938
989,301.2165306844555,1868.4192,1763.34350585938
990,300.03017827911793,1068.9033,1764.53942871094
991,300.08959062192054,4560.084,1764.53942871094
992,300.14499322941845,1261.4185,1764.53942871094
993,300.16634629710717,1277.094,1764.53942871094
994,300.202030629898,9763.55,1764.53942871094
995,300.29815134265897,1373.1299,1764.53942871094
996,300.08962790056137,4650.2344,1766.20935058594
997,300.14451160961994,1382.807,1766.20935058594
998,300.16600658096263,1268.9177,1766.20935058594
999,300.1807839143718,1357.2976,1766.20935058594
1000,300.20207171570826,10310.587,1766.20935058594
1001,300.29792556513036,2137.509,1766.20935058594
1002,300.0895556677824,4693.966,1767.45556640625
1003,300.1653991201456,1220.3512,1767.45556640625
1004,300.20201965387605,10269.327,1767.45556640625
1005,300.2980491858431,1424.219,1767.45556640625
1006,300.33435990809465,1408.4209,1767.45556640625
1007,301.1414627179718,32360.703,1767.45556640625
1008,300.0298847213356,1504.4789,1768.78759765625
1009,300.06568373484646,1168.3356,1768.78759765625
1010,300.08947148114385,4528.204,1768.78759765625
